FunctionCode,Address,Size,Index,ParamName,Type,Min,Max,Expression,ReExpression,Unit,Comments,DefaultValue,DataOrder,SampleRate
3,290,16,0,EMU91,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,291,16,0,EMU92,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,292,16,0,EMU93,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,293,16,0,EMU94,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,294,16,0,EMU95,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,295,16,0,EMU96,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,296,16,0,EMU97,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,297,16,0,EMU98,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,298,16,0,EMU99,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
3,299,16,0,EMU100,System.Int16,,,,,,EMU是否启用0=》不启用；1=》启用; 2=》启用但设备连接异常,0,,10
