FunctionCode,Address,Size,Index,ParamName,Type,Min,Max,Expression,ReExpression,Unit,Comments,DefaultValue,DataOrder,SampleRate
2,1,1,0,overArrayVolAlarmLv1,System.Boolean,,,,,,组端过压 1 级报警,,,1
2,2,1,0,overArrayVolAlarmLv2,System.Boolean,,,,,,组端过压 2级报警,,,1
2,3,1,0,overArrayVolAlarmLv3,System.Boolean,,,,,,组端过压 3 级报警,,,1
2,4,1,0,belowArrayVolAlarmLv1,System.Boolean,,,,,,组端欠压1级告警,,,1
2,5,1,0,belowArrayVolAlarmLv2,System.Boolean,,,,,,组端欠压2级告警,,,1
2,6,1,0,belowArrayVolAlarmLv3,System.Boolean,,,,,,组端欠压3级告警,,,1
2,7,1,0,overArrayCurDiscAlarmLv1,System.Boolean,,,,,,组端放电过流 1 级报警,,,1
2,8,1,0,overArrayCurDiscAlarmLv2,System.Boolean,,,,,,组端放电过流 2 级报警,,,1
2,9,1,0,overArrayCurDiscAlarmLv3,System.Boolean,,,,,,组端放电过流 3级报警,,,1
2,10,1,0,overArrayCurCharAlarmLv1,System.Boolean,,,,,,组端充电过流 1 级报警,,,1
2,11,1,0,overArrayCurCharAlarmLv2,System.Boolean,,,,,,组端充电过流 2 级报警,,,1
2,12,1,0,overArrayCurCharAlarmLv3,System.Boolean,,,,,,组端充电过流 2 级报警,,,1
2,13,1,0,isoArrayAlarmLv1,System.Boolean,,,,,,组端绝缘 1 级报警,,,1
2,14,1,0,isoArrayAlarmLv2,System.Boolean,,,,,,组端绝缘 2 级报警,,,1
2,15,1,0,isoArrayAlarmLv3,System.Boolean,,,,,,组端绝缘 3 级报警,,,1
2,16,1,0,overSingleTempCharAlarmLv1,System.Boolean,,,,,,单体电池充电过温 1 级报警,,,1
2,17,1,0,overSingleTempCharAlarmLv2,System.Boolean,,,,,,单体电池充电过温 2 级报警,,,1
2,18,1,0,overSingleTempCharAlarmLv3,System.Boolean,,,,,,单体电池充电过温 3 级报警,,,1
2,19,1,0,belowSingleTempCharAlarmLv1,System.Boolean,,,,,,单体电池充电欠温 1 级报警,,,1
2,20,1,0,belowSingleTempCharAlarmLv2,System.Boolean,,,,,,单体电池充电欠温 2 级报警,,,1
2,21,1,0,belowSingleTempCharAlarmLv3,System.Boolean,,,,,,单体电池充电欠温 3 级报警,,,1
2,22,1,0,overSingleVolAlarmLv1,System.Boolean,,,,,,单体电压过压 1 级报警,,,1
2,23,1,0,overSingleVolAlarmLv2,System.Boolean,,,,,,单体电压过压 2 级报警,,,1
2,24,1,0,overSingleVolAlarmLv3,System.Boolean,,,,,,单体电压过压 3 级报警,,,1
2,25,1,0,belowSingleVolAlarmLv1,System.Boolean,,,,,,单体电压欠压 1 级报警,,,1
2,26,1,0,belowSingleVolAlarmLv2,System.Boolean,,,,,,单体电压欠压 2 级报警,,,1
2,27,1,0,belowSingleVolAlarmLv3,System.Boolean,,,,,,单体电压欠压 3 级报警,,,1
2,28,1,0,overSingleVolDiffAlarmLv1,System.Boolean,,,,,,单体压差过高 1 级报警,,,1
2,29,1,0,overSingleVolDiffAlarmLv2,System.Boolean,,,,,,单体压差过高 2 级报警,,,1
2,30,1,0,overSingleVolDiffAlarmLv3,System.Boolean,,,,,,单体压差过高 3 级报警,,,1
2,31,1,0,overSingleTempDiffAlarmLv1,System.Boolean,,,,,,单体温差过高 1 级报警,,,1
2,32,1,0,overSingleTempDiffAlarmLv2,System.Boolean,,,,,,单体温差过高 2 级报警,,,1
2,33,1,0,overSingleTempDiffAlarmLv3,System.Boolean,,,,,,单体温差过高 3 级报警,,,1
2,34,1,0,belowSOCAlarmLv1,System.Boolean,,,,,,SOC 过低 1 级告警,,,1
2,35,1,0,belowSOCAlarmLv2,System.Boolean,,,,,,SOC 过低 2 级告警,,,1
2,36,1,0,belowSOCAlarmLv3,System.Boolean,,,,,,SOC 过低 3 级告警,,,1
2,37,1,0,overPowerboxTempAlarmLv1,System.Boolean,,,,,,动力插箱温度过高 1 级报警,,,1
2,38,1,0,overPowerboxTempAlarmLv2,System.Boolean,,,,,,动力插箱温度过高 2 级报警,,,1
2,39,1,0,overPowerboxTempAlarmLv3,System.Boolean,,,,,,动力插箱温度过高 3 级报警,,,1
2,40,1,0,overModuleVolAlarmLv1,System.Boolean,,,,,,电池模组过压 1 级报警,,,1
2,41,1,0,overModuleVolAlarmLv2,System.Boolean,,,,,,电池模组过压 2 级报警,,,1
2,42,1,0,overModuleVolAlarmLv3,System.Boolean,,,,,,电池模组过压 3 级报警,,,1
2,43,1,0,belowModuleVolAlarmLv1,System.Boolean,,,,,,电池模组欠压 1 级报警,,,1
2,44,1,0,belowModuleVolAlarmLv2,System.Boolean,,,,,,电池模组欠压 1 级报警,,,1
2,45,1,0,belowModuleVolAlarmLv3,System.Boolean,,,,,,电池模组欠压 1 级报警,,,1
2,46,1,0,dI1Fault,System.Boolean,,,,,,DI1 故障,,,1
2,47,1,0,dI2Fault,System.Boolean,,,,,,DI2故障,,,1
2,48,1,0,dI3Fault,System.Boolean,,,,,,DI3故障,,,1
2,49,1,0,dI4Fault,System.Boolean,,,,,,DI4故障,,,1
2,50,1,0,dI5Fault,System.Boolean,,,,,,DI5故障,,,1
2,51,1,0,dI6Fault,System.Boolean,,,,,,DI6故障,,,1
2,52,1,0,dI7Fault,System.Boolean,,,,,,DI7故障,,,1
2,53,1,0,dI8Fault,System.Boolean,,,,,,DI8故障,,,1
2,54,1,0,innerCommuFault,System.Boolean,,,,,,主从内网通讯失联,,,1
2,55,1,0,singleVolCollFault,System.Boolean,,,,,,单体电压采集故障,,,1
2,56,1,0,singleTempCollFault,System.Boolean,,,,,,单体温度采集故障,,,1
2,57,1,0,dropMachineFault,System.Boolean,,,,,,显控检测故障,,,1
2,58,1,0,clusterPressureDifferenceExcessiveFault,System.Boolean,,,,,,簇间压差过大,,,1
2,59,1,0,clusterJumpMachineFault,System.Boolean,,,,,,簇间跳机故障,,,1
2,60,1,0,batteryLimitFault,System.Boolean,,,,,,电池极限故障,,,1
2,61,1,0,softwareVersionInconsistencyFault,System.Boolean,,,,,,软件版本不一致故障,,,1
2,62,1,0,communicationWithPCSFault,System.Boolean,,,,,,与PCS通讯故障,,,1
2,63,1,0,pCSForcedControlDebugModeFault,System.Boolean,,,,,,PCS强控调试模式故障,,,1
2,64,1,0,cANHallSensorFault,System.Boolean,,,,,,CAN霍尔传感器故障,,,1
2,65,1,0,cANHallSensorCommunicationFault,System.Boolean,,,,,,CAN霍尔传感器通讯故障,,,1
2,66,1,0,hardwareSelfCheckExceptionFault,System.Boolean,,,,,,硬件自检异常故障,,,1
2,67,1,0,singleBatteryVoltageCableFault,System.Boolean,,,,,,单体电压线束故障,,,1
2,68,1,0,balanceFault,System.Boolean,,,,,,均衡故障,,,1
2,69,1,0,eMSCommunicationFault,System.Boolean,,,,,,EMS通讯故障,,,1
2,70,1,0,communicationBAMSFault,System.Boolean,,,,,,与三级BMS通讯故障,,,1
2,71,1,0,overSingleTempDiscAlarmLv1,System.Boolean,,,,,,单体电池放电过温1级报警,,,1
2,72,1,0,overSingleTempDiscAlarmLv2,System.Boolean,,,,,,单体电池放电过温2级报警,,,1
2,73,1,0,overSingleTempDiscAlarmLv3,System.Boolean,,,,,,单体电池放电过温3级报警,,,1
2,74,1,0,belowSingleTempDiscAlarmLv1,System.Boolean,,,,,,单体电池放电欠温1级报警,,,1
2,75,1,0,belowSingleTempDiscAlarmLv2,System.Boolean,,,,,,单体电池放电欠温2级报警,,,1
2,76,1,0,belowSingleTempDiscAlarmLv3,System.Boolean,,,,,,单体电池放电欠温3级报警,,,1
2,77,1,0,overSOCAlarmLv1,System.Boolean,,,,,,SOC过高1级报警,,,1
2,78,1,0,overSOCAlarmLv2,System.Boolean,,,,,,SOC过高2级报警,,,1
2,79,1,0,overSOCAlarmLv3,System.Boolean,,,,,,SOC过高3级报警,,,1
2,80,1,0,tempRiseFastAlarmLv1,System.Boolean,,,,,,温升快1级报警,,,1
2,81,1,0,tempRiseFastAlarmLv2,System.Boolean,,,,,,温升快2级报警,,,1
2,82,1,0,tempRiseFastAlarmLv3,System.Boolean,,,,,,温升快3级报警,,,1
3,1,16,0,overClusterVolThreHoldLv1,System.UInt16,0,1000,0.1*Param,10*Param,V,组端过压1级报警阈值,,,7
3,2,16,0,overClusterVolThreHoldLv2,System.UInt16,0,1000,0.1*Param,10*Param,V,组端过压2级报警阈值,,,7
3,3,16,0,overClusterVolThreHoldLv3,System.UInt16,0,1000,0.1*Param,10*Param,V,组端过压3级报警阈值,,,7
3,4,16,0,recoverOverClusterVolThreHold,System.UInt16,0,25,0.1*Param,10*Param,V,组端过压报警滞回值,,,7
3,5,16,0,belowClusterVolThreHoldLv1,System.UInt16,0,1000,0.1*Param,10*Param,V,组端欠压1级报警阈值,,,7
3,6,16,0,belowClusterVolThreHoldLv2,System.UInt16,0,1000,0.1*Param,10*Param,V,组端欠压2级报警阈值,,,7
3,7,16,0,belowClusterVolThreHoldLv3,System.UInt16,0,1000,0.1*Param,10*Param,V,组端欠压3级报警阈值,,,7
3,8,16,0,recoverBelowClusterVolThreHold,System.UInt16,0,25,0.1*Param,10*Param,V,组端欠压报警滞回值,,,7
3,9,16,0,overClusterDiscCurThreHoldLv1,System.UInt16,0,1000,0.1*Param,10*Param,A,组端放电过流1级报警阈值,,,7
3,10,16,0,overClusterDiscCurThreHoldLv2,System.UInt16,0,1000,0.1*Param,10*Param,A,组端放电过流2级报警阈值,,,7
3,11,16,0,overClusterDiscCurThreHoldLv3,System.UInt16,0,1000,0.1*Param,10*Param,A,组端放电过流3级报警阈值,,,7
3,12,16,0,recoverOverClusterDiscCurThreHold,System.UInt16,0,25,0.1*Param,10*Param,A,组端放电过流报警滞回值,,,7
3,13,16,0,overClusterCharCurThreHoldLv1,System.UInt16,0,1000,0.1*Param,10*Param,A,组端充电过流1级报警阈值,,,7
3,14,16,0,overClusterCharCurThreHoldLv2,System.UInt16,0,1000,0.1*Param,10*Param,A,组端充电过流2级报警阈值,,,7
3,15,16,0,overClusterCharCurThreHoldLv3,System.UInt16,0,1000,0.1*Param,10*Param,A,组端充电过流3级报警阈值,,,7
3,16,16,0,recoverOverClusterCharCurThreHold,System.UInt16,0,25,0.1*Param,10*Param,A,组端充电过流报警滞回值,,,7
3,17,16,0,isoArrayWarningThreHoldLv1,System.UInt16,0,60000,,,kΩ,组端绝缘1级报警阈值,,,7
3,18,16,0,isoArrayWarningThreHoldLv2,System.UInt16,0,60000,,,kΩ,组端绝缘2级报警阈值,,,7
3,19,16,0,isoArrayWarningThreHoldLv3,System.UInt16,0,60000,,,kΩ,组端绝缘3级报警阈值,,,7
3,20,16,0,recoverClusterIsorHold,System.UInt16,0,255,,,kΩ,组端绝缘报警滞回值,,,7
3,21,16,0,overSingleTempCharThreHoldLv1,System.UInt16,-40,120,0.1*Param-40,(Param+40)*10,℃,单体充电过温1级报警阈值,,,7
3,22,16,0,overSingleTempCharThreHoldLv2,System.UInt16,-40,120,0.1*Param-40,(Param+40)*10,℃,单体充电过温2级报警阈值,,,7
3,23,16,0,overSingleTempCharThreHoldLv3,System.UInt16,-40,120,0.1*Param-40,(Param+40)*10,℃,单体充电过温3级报警阈值,,,7
3,24,16,0,recoverOverSingleTempCharThreHold,System.UInt16,0,100,,,℃,电池充电过温报警滞回值,,,7
3,25,16,0,belowSingleTempCharThreHoldLv1,System.UInt16,-40,120,0.1*Param-40,(Param+40)*10,℃,单体充电欠温1级报警阈值,,,7
3,26,16,0,belowSingleTempCharThreHoldLv2,System.UInt16,-40,120,0.1*Param-40,(Param+40)*10,℃,单体充电欠温2级报警阈值,,,7
3,27,16,0,belowSingleTempCharThreHoldLv3,System.UInt16,-40,120,0.1*Param-40,(Param+40)*10,℃,单体充电欠温3级报警阈值,,,7
3,28,16,0,recoverBelowSingleTempCharThreHold,System.UInt16,0,100,,,℃,电池充电欠温报警滞回值,,,7
3,29,16,0,overSingleVolThreHoldLv1,System.UInt16,0,4.5,Param*0.001,Param*1000,V,单体电压过压 1 级报警阈值,,,7
3,30,16,0,overSingleVolThreHoldLv2,System.UInt16,0,4.5,Param*0.001,Param*1000,V,单体电压过压 2 级报警阈值,,,7
3,31,16,0,overSingleVolThreHoldLv3,System.UInt16,0,4.5,Param*0.001,Param*1000,V,单体电压过压 3 级报警阈值,,,7
3,32,16,0,recoverOverSingleVolThreHold,System.UInt16,0,0.25,Param*0.001,Param*1000,V,单体电压过压报警滞回值,,,7
3,33,16,0,belowSingleVolThreHoldLv1,System.UInt16,0,4.5,Param*0.001,Param*1000,V,单体电压欠压 1 级报警阈值,,,7
3,34,16,0,belowSingleVolThreHoldLv2,System.UInt16,0,4.5,Param*0.001,Param*1000,V,单体电压欠压 2 级报警阈值,,,7
3,35,16,0,belowSingleVolThreHoldLv3,System.UInt16,0,4.5,Param*0.001,Param*1000,V,单体电压欠压 3 级报警阈值,,,7
3,36,16,0,recoverBelowVolThreHold,System.UInt16,0,0.25,Param*0.001,Param*1000,V,单体电压欠压报警滞回值,,,7
3,37,16,0,overSingleVolDiffThreHoldLv1,System.UInt16,0,4.5,Param*0.001,Param*1000,V,单体电压差压 1 级报警阈值,,,7
3,38,16,0,overSingleVolDiffThreHoldLv2,System.UInt16,0,4.5,Param*0.001,Param*1000,V,单体电压差压 2 级报警阈值,,,7
3,39,16,0,overSingleVolDiffThreHoldLv3,System.UInt16,0,4.5,Param*0.001,Param*1000,V,单体电压差压 3 级报警阈值,,,7
3,40,16,0,recoverOverSingleVolDiffThreHoldLv1,System.UInt16,0,0.25,Param*0.001,Param*1000,V,单体电压差压报警滞回值,,,7
3,41,16,0,overSingleTempDiffThreHoldLv1,System.UInt16,0,100,Param*0.1,Param*10,℃,单体温度温差 1 级报警阈值,,,7
3,42,16,0,overSingleTempDiffThreHoldLv2,System.UInt16,0,100,Param*0.1,Param*10,℃,单体温度温差 2 级报警阈值,,,7
3,43,16,0,overSingleTempDiffThreHoldLv3,System.UInt16,0,100,Param*0.1,Param*10,℃,单体温度温差 3 级报警阈值,,,7
3,44,16,0,recoverOverSingleTempDiffThreHold,System.UInt16,0,10,Param*0.1,Param*10,℃,单体温度温差报警滞回值,,,7
3,45,16,0,belowSOCThreHoldLv1,System.UInt16,0,100,,,%,SOC 过低 1 级报警阈值,,,7
3,46,16,0,belowSOCThreHoldLv2,System.UInt16,0,100,,,%,SOC 过低 2 级报警阈值,,,7
3,47,16,0,belowSOCThreHoldLv3,System.UInt16,0,100,,,%,SOC 过低 3 级报警阈值,,,7
3,48,16,0,recoverBelowSOCThreHold,System.UInt16,0,100,,,%,SOC 过低报警滞回值,,,7
3,49,16,0,overPowerboxTempThreHoldLv1,System.UInt16,-40,120,0.1*Param-40,(Param+40)*10,℃,动力插箱温度过高 1 级报警阈值,,,7
3,50,16,0,overPowerboxTempThreHoldLv2,System.UInt16,-40,120,0.1*Param-40,(Param+40)*10,℃,动力插箱温度过高 2 级报警阈值,,,7
3,51,16,0,overPowerboxTempThreHoldLv3,System.UInt16,-40,120,0.1*Param-40,(Param+40)*10,℃,动力插箱温度过高 3 级报警阈值,,,7
3,52,16,0,recoverOverBoxTempThreHold,System.UInt16,0,25,0.1*Param,10*Param,℃,动力插箱温度过高报警滞回值,,,7
3,53,16,0,overModuleVolThreHoldLv1,System.UInt16,0,1000,0.1*Param,10*Param,V,电池模组过压 1 级报警阈值,,,7
3,54,16,0,overModuleVolThreHoldLv2,System.UInt16,0,1000,0.1*Param,10*Param,V,电池模组过压 2 级报警阈值,,,7
3,55,16,0,overModuleVolThreHoldLv3,System.UInt16,0,1000,0.1*Param,10*Param,V,电池模组过压 3 级报警阈值,,,7
3,56,16,0,recoverOverModuleVolThreHold,System.UInt16,0,25,0.1*Param,10*Param,V,电池模组过压报警滞回值,,,7
3,57,16,0,belowModuleVolThreHoldLv1,System.UInt16,0,1000,0.1*Param,10*Param,V,电池模组欠压 1 级报警阈值,,,7
3,58,16,0,belowModuleVolThreHoldLv2,System.UInt16,0,1000,0.1*Param,10*Param,V,电池模组欠压 2 级报警阈值,,,7
3,59,16,0,belowModuleVolThreHoldLv3,System.UInt16,0,1000,0.1*Param,10*Param,V,电池模组欠压 3 级报警阈值,,,7
3,60,16,0,recoverBelowModuleVolThreHold,System.UInt16,0,25,0.1*Param,10*Param,V,电池模组欠压报警滞回值,,,7
3,61,16,0,overSingleTempDiscThreHoldLv1,System.UInt16,-40,120,0.1*Param-40,(Param+40)*10,,单体放电过温1级报警阈值,,,7
3,62,16,0,overSingleTempDiscThreHoldLv2,System.UInt16,-40,120,0.1*Param-40,(Param+40)*10,,单体放电过温2级报警阈值,,,7
3,63,16,0,overSingleTempDiscThreHoldLv3,System.UInt16,-40,120,0.1*Param-40,(Param+40)*10,,单体放电过温3级报警阈值,,,7
3,64,16,0,recoverOverSingleTempDiscThreHold,System.UInt16,0,100,,,,单体放电过温报警滞回值,,,7
3,65,16,0,belowSingleTempDiscThreHoldLv1,System.UInt16,-40,120,0.1*Param-40,(Param+40)*10,,单体放电欠温1级报警阈值,,,7
3,66,16,0,belowSingleTempDiscThreHoldLv2,System.UInt16,-40,120,0.1*Param-40,(Param+40)*10,,单体放电欠温2级报警阈值,,,7
3,67,16,0,belowSingleTempDiscThreHoldLv3,System.UInt16,-40,120,0.1*Param-40,(Param+40)*10,,单体放电欠温3级报警阈值,,,7
3,68,16,0,recoverBelowSingleTempDiscThreHold,System.UInt16,0,100,,,,单体放电欠温报警滞回值,,,7
3,69,16,0,overSOCThreHoldLv1,System.UInt16,,,,,,SOC过高1级报警阈值,,,7
3,70,16,0,overSOCThreHoldLv2,System.UInt16,,,,,,SOC过高2级报警阈值,,,7
3,71,16,0,overSOCThreHoldLv3,System.UInt16,,,,,,SOC过高3级报警阈值,,,7
3,72,16,0,overBelowSOCThreHold,System.UInt16,,,,,,SOC过高报警滞回值,,,7
3,73,16,0,tempRiseFastThreHoldLv1,System.UInt16,,,,,,温升快1级报警阈值,,,7
3,74,16,0,tempRiseFastThreHoldLv2,System.UInt16,,,,,,温升快2级报警阈值,,,7
3,75,16,0,tempRiseFastThreHoldLv3,System.UInt16,,,,,,温升快3级报警阈值,,,7
3,76,16,0,recoverTempRiseFastThreHold,System.UInt16,,,,,,温升快报警滞回值,,,7
3,100,16,0,powerOnandOffControl,System.UInt16,,,,,,上下电控制指令 0x55上电 0xAA下电,,,1
3,101,16,0,dOControl,System.UInt16,,,,,,DO控制,,,1
3,102,16,0,fanStartTemperature,System.UInt16,,,0.1*Param,10*Param,,风扇启动温度,,,1
3,103,16,0,fanStopTemperature,System.UInt16,,,0.1*Param,10*Param,,风扇关闭温度,,,1
3,104,16,0,socSohDeviceSerialNumber,System.UInt16,,,,,,SOCSOH设备序号,,,1
3,105,16,0,sohSoHSetting,System.UInt16,,,,,,SOHSOH设置,,,1
3,106,16,0,insulationCollectionControl,System.UInt16,,,,,,绝缘采集控制,,,1
3,107,16,0,adjustableFanDutyCycle,System.UInt16,,,,,,可调风扇占空比,,,1
3,108,16,0,resetCommand,System.UInt16,,,,,,复归指令,,,1
3,109,16,0,emergencyShutdownCommand,System.UInt16,,,,,,跳机指令,,,1
3,110,16,0,displayControlErrorDetection,System.UInt16,,,,,,显控检测故障,,,1
3,111,16,0,activeBalancingControlCommand,System.UInt16,,,,,,主动均衡控制命令,,,1
3,112,16,0,accumulatedChargeAmountHigh,System.UInt16,,,0.1*Param,10*Param,,累计充电量高,,,1
3,113,16,0,accumulatedChargeAmountLow,System.UInt16,,,0.1*Param,10*Param,,累计充电量低,,,1
3,114,16,0,accumulatedDischargeAmountHigh,System.UInt16,,,0.1*Param,10*Param,,累计放电量高,,,1
3,115,16,0,accumulatedDischargeAmountLow,System.UInt16,,,0.1*Param,10*Param,,累计放电量低,,,1
3,116,16,0,batteryType,System.UInt16,,,,,,电池类型,,,53
3,117,16,0,batteryCapacity,System.UInt16,,,,,,电池容量,,,53
3,118,16,0,electricSensorRange1,System.UInt16,,,,,,电传感器量程1,,,53
3,119,16,0,electricSensorRange2,System.UInt16,,,,,,电传感器量程2,,,53
3,120,16,0,electricSensorRange3,System.UInt16,,,,,,电传感器量程3,,,53
3,121,16,0,numberOfBatteryCellsInCluster,System.UInt16,,,,,,簇内电池节数,,,53
4,1,16,0,totalVoltage,System.UInt16,0,1000,0.1*Param,,V,电池组总电压,,,1
4,2,16,0,totalCurrent,System.UInt16,-1600,1600,0.1*Param-1600,,A,电池组电流值,,,1
4,3,16,0,totalSOC,System.UInt16,0,105,0.1*Param,,%,电池组总SOC,,,1
4,4,16,0,totalSOH,System.UInt16,0,100,,,%,电池组总SOH,,,1
4,5,16,0,totalSOE,System.UInt16,0,100,0.1*Param,,%,电池组总SOE,,,1
4,6,16,0,isoRP,System.UInt16,0,10000,,,kΩ,电池组绝缘电阻R+,,,1
4,7,16,0,isoRN,System.UInt16,0,10000,,,kΩ,电池组绝缘电阻R-,,,1
4,8,16,0,batteryStatus,System.UInt16,,,,,,电池组状态,,,1
4,9,1,0,dI1DetectStatus,System.UInt16,,,,,,DI1检测状态,,,1
4,9,1,1,dI2DetectStatus,System.UInt16,,,,,,DI2检测状态,,,1
4,9,1,2,dI3DetectStatus,System.UInt16,,,,,,DI3检测状态,,,1
4,9,1,3,dI4DetectStatus,System.UInt16,,,,,,DI4检测状态,,,1
4,9,1,4,dI5DetectStatus,System.UInt16,,,,,,DI5检测状态,,,1
4,9,1,5,dI6DetectStatus,System.UInt16,,,,,,DI6检测状态,,,1
4,9,1,6,dI7DetectStatus,System.UInt16,,,,,,DI7检测状态,,,1
4,9,1,7,dI8DetectStatus,System.UInt16,,,,,,DI8检测状态,,,1
4,9,1,8,dISLPDetectStatus,System.UInt16,,,,,,DISLP检测状态,,,1
4,10,1,0,dO1OutputStatus,System.UInt16,,,,,,DO1输出状态,,,1
4,10,1,1,dO2OutputStatus,System.UInt16,,,,,,DO2输出状态,,,1
4,10,1,2,dO3OutputStatus,System.UInt16,,,,,,DO3输出状态,,,1
4,10,1,3,dO4OutputStatus,System.UInt16,,,,,,DO4输出状态,,,1
4,10,1,4,dO5OutputStatus,System.UInt16,,,,,,DO5输出状态,,,1
4,10,1,5,dO6OutputStatus,System.UInt16,,,,,,DO6输出状态,,,1
4,10,1,6,dO7OutputStatus,System.UInt16,,,,,,DO7输出状态,,,1
4,10,1,7,dO8OutputStatus,System.UInt16,,,,,,DO8输出状态,,,1
4,11,16,0,tempCollNumber,System.UInt16,0,300,,,,实际温度采集点数,,,1
4,12,16,0,maxSingleTemp,System.UInt16,-40,120,0.1*Param-40,,℃,电池最高温度,,,1
4,13,16,0,maxSingleTempModuleIndex,System.UInt16,1,60,,,,电池最高温度所在模块号,,,1
4,14,16,0,maxSingleTempIndex,System.UInt16,1,300,,,,电池最高温度采集点号,,,1
4,15,16,0,minSingleTemp,System.UInt16,-40,120,0.1*Param-40,,℃,电池最低温度,,,1
4,16,16,0,minSingleTempModuleIndex,System.UInt16,1,60,,,,电池最低温度所在模块号,,,1
4,17,16,0,minSingleTempIndex,System.UInt16,1,300,,,,电池最低温度采集点号,,,1
4,18,16,0,avgSingleTemp,System.UInt16,-40,120,0.1*Param-40,,℃,电池平均温度,,,1
4,19,16,0,totalBatNumber,System.UInt16,0,300,,,,电池组电池总节数,,,1
4,20,16,0,avgSingleVol,System.UInt16,1,4.5,Param*0.001,,V,单体平均电压,,,1
4,21,16,0,maxSingleVol,System.UInt16,1,4.5,Param*0.001,,V,最高单体电压,,,1
4,22,16,0,maxSingleVolModuleIndex,System.UInt16,1,60,,,,最高单体电压所在模块号,,,1
4,23,16,0,maxSingleVolIndex,System.UInt16,1,300,,,,最高单体电压电池节号,,,1
4,24,16,0,minSingleVol,System.UInt16,1,4.5,Param*0.001,,V,最低单体电压,,,1
4,25,16,0,minSingleVolModuleIndex,System.UInt16,1,60,,,,最低单体电压所在模块号,,,1
4,26,16,0,minSingleVolIndex,System.UInt16,1,300,,,,最低单体电压电池节号,,,1
4,27,16,0,avgSingleSOC,System.UInt16,0,105,0.1*Param,,%,单体平均SOC,,,1
4,28,16,0,maxSingleSOC,System.UInt16,0,105,0.1*Param,,%,最高单体SOC,,,1
4,29,16,0,maxSingleSOCModuleIndex,System.UInt16,1,60,,,,最高单体SOC所在模块号,,,1
4,30,16,0,maxSingleSOCIndex,System.UInt16,1,300,,,,最高单体SOC电池节号,,,1
4,31,16,0,minSingleSOC,System.UInt16,0,105,0.1*Param,,%,最低单体SOC,,,1
4,32,16,0,minSingleSOCModuleIndex,System.UInt16,1,60,,,,最低单体SOC所在模块号,,,1
4,33,16,0,minSingleSOCIndex,System.UInt16,1,300,,,,最低单体SOC电池节号,,,1
4,34,16,0,avgSingleSOH,System.UInt16,0,100,,,%,单体平均SOH,,,1
4,35,16,0,maxSingleSOH,System.UInt16,0,100,,,%,最高单体SOH,,,1
4,36,16,0,maxSingleSOHModuleIndex,System.UInt16,1,60,,,,最高单体SOH所在模块号,,,1
4,37,16,0,maxSingleSOHIndex,System.UInt16,1,300,,,,最高单体SOH电池节号,,,1
4,38,16,0,minSingleSOH,System.UInt16,0,100,,,%,最低单体SOH,,,1
4,39,16,0,minSingleSOHModuleIndex,System.UInt16,1,60,,,,最低单体SOH所在模块号,,,1
4,40,16,0,minSingleSOHIndex,System.UInt16,1,300,,,,最低单体SOH电池节号,,,1
4,41,16,0,avgSingleInterR,System.UInt16,,,,,mΩ,单体平均内阻,,,1
4,42,16,0,maxSingleInterR,System.UInt16,,,,,mΩ,最高单体内阻,,,1
4,43,16,0,maxSingleSOHModuleIndex,System.UInt16,,,,,,最高单体内阻所在模块号,,,1
4,44,16,0,maxSingleInterRIndex,System.UInt16,,,,,,最高单体内阻模块内序号,,,1
4,45,16,0,minSingleInterR,System.UInt16,,,,,mΩ,最低单体内阻,,,1
4,46,16,0,minSingleInterRModuleIndex,System.UInt16,,,,,,最低单体内阻所在模块号,,,1
4,47,16,0,minSingleInterRIndex,System.UInt16,,,,,,最低单体内阻模块内序号,,,1
4,48,16,0,maxPowerboxTemp,System.UInt16,-40,120,0.1*Param-40,,℃,动力插箱最高温度,,,1
4,49,16,0,maxPowerboxTempModuleIndex,System.UInt16,1,60,,,,动力插箱最高温度所在模块号,,,1
4,50,16,0,maxPowerboxTempIndex,System.UInt16,1,300,,,,动力插箱最高温度采集点号,,,1
4,51,16,0,minPowerboxTemp,System.UInt16,-40,120,0.1*Param-40,,℃,动力插箱最低温度,,,1
4,52,16,0,minPowerboxTempModuleIndex,System.UInt16,1,60,,,,动力插箱最低温度所在模块号,,,1
4,53,16,0,minPowerboxTempIndex,System.UInt16,1,300,,,,动力插箱最低温度采集点号,,,1
4,54,16,0,avgPowerboxTemp,System.UInt16,-40,120,0.1*Param-40,,℃,动力插箱平均温度,,,1
4,55,16,0,maxModuleVol,System.UInt16,,,0.1*Param,,,电池模组最高电压值,,,1
4,56,16,0,maxModuleVolIndex,System.UInt16,,,,,,电池模组最高电压所在序号,,,1
4,57,16,0,minModuleVol,System.UInt16,,,0.1*Param,,,电池模组最低电压值,,,1
4,58,16,0,minModuleVolIndex,System.UInt16,,,,,,电池模组最低电压所在序号,,,1
4,59,32,0,accChargeCapacity,System.UInt32,,,0.1*Param,,KWh,累计充电量,,,1
4,61,32,0,accDischargeCapacity,System.UInt32,,,0.1*Param,,KWh,累计放电量,,,1
4,63,16,0,onceChargeCapacity,System.UInt16,,,0.1*Param,,KWh,单次充电量,,,1
4,64,16,0,onceDischargeCapacity,System.UInt16,,,0.1*Param,,KWh,单次放电量,,,1
4,65,16,0,totalCharCount,System.UInt16,,,,,,累计充电次数,,,1
4,66,16,0,totalDiscCount,System.UInt16,,,,,,累计放电次数,,,1
